,Moran's I,P-value,num_cell,sample_region,sample,region,month
InN,0.11512449792841294,0.0016511331224673305,798.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
Astro,0.09814993790112508,6.108060871213085e-18,2947.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
OPC,0.09477173057835468,0.35809124953378957,223.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
Micro,0.07743945585965965,0.0012079372898240652,943.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
ExN,0.04580119402512985,1.7432952137426156e-22,10836.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
MSN,0.02730005424733666,0.706672381237274,288.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
Endo,-0.06616431930977949,0.2679399534089135,469.0,HZ12M06_Hippocampal formation,HZ12M06,Hippocampal formation,12M
SMC,0.3462369104251728,6.109655229770132e-10,728.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Peri,0.2001705442251984,2.2351991340293684e-07,956.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
ExN,0.1713277920733654,0.0,27166.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Endo,0.1166660244886386,0.006839151857225381,1006.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
InN,0.09229473465582659,8.692001072521067e-19,6400.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Astro,0.0876662695913389,1.3263510068066692e-16,5032.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Micro,0.087029480539978,8.351339991744396e-17,3688.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
OPC,0.07523933059795915,0.14461386383395297,738.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
Olig,0.033623480825898146,0.04229831636331088,1672.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
MSN,0.012151271012980958,0.7284234393631164,1317.0,HZ12M06_Prefrontal cortex,HZ12M06,Prefrontal cortex,12M
SMC,0.18379618106893048,0.07351469069415155,186.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
MSN,0.17622416827089224,0.14559786018898588,224.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
ExN,0.109644174237251,1.009977493768328e-21,3671.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
InN,0.10091150900234627,0.0002775633637896609,1148.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Olig,0.09727246205942387,1.248712666447902e-06,1042.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Peri,0.059398794482255886,0.38629683849436947,286.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Micro,0.031805833799144624,0.165453889399357,945.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Astro,0.02957248826807754,0.10744474607649422,1564.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
OPC,-0.0033367166625737866,0.9976751927855191,279.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
Endo,-0.030551232383783926,0.7617566793612289,244.0,HZ12M06_Retrosplenial area,HZ12M06,Retrosplenial area,12M
ExN,0.12066022609995238,7.063527931340238e-11,1785.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
InN,0.11881321474720903,0.00034278872151799147,917.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Peri,0.10948227320288068,0.12443406341096863,271.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Endo,0.10397088515993846,0.011799133885862989,581.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
MSN,0.10097129153518002,1.0510916181707525e-07,1632.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
SMC,0.1003172046630861,0.021844644138986364,461.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Astro,0.0698320428527252,1.771382294048623e-05,1957.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
OPC,0.05779295949556778,0.20908016024362752,459.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Micro,0.02945941949045097,0.5502478911537497,365.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
Olig,-0.01303215482509673,0.4793566830772049,1130.0,HZ12M06_Striatum,HZ12M06,Striatum,12M
ExN,0.3236346719717232,0.0,10388.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
InN,0.29526376392235054,8.67415358249655e-138,4635.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
SMC,0.2011962072082371,1.6787960509751988e-09,1279.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Endo,0.15498295939406978,0.00014415632249464646,1165.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Astro,0.13889853553244128,1.388472615270316e-110,9898.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
MSN,0.13099346937587417,0.1710951654392593,367.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Peri,0.10297666432305239,0.00029771500979570704,1660.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Micro,0.1023697049460604,7.82283261211312e-17,3426.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
OPC,0.09598593632801208,0.002562240787872248,1370.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Olig,0.04751263618533393,0.00010385907477037226,3259.0,HZ12M06_Thalamus,HZ12M06,Thalamus,12M
Micro,0.24146326420806077,0.017829143436042787,140.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Olig,0.0848004209261149,4.819358774199196e-13,2577.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
ExN,0.06486411361167177,5.890055985706011e-05,2263.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
InN,0.06243903956200867,1.6874130178277095e-05,2716.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Astro,0.04728059180662,0.02599917990445438,1351.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Peri,0.011575123964714875,0.6397094341538236,1140.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
SMC,-0.051216745007061866,0.926516128455025,45.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Endo,-0.08491611249058148,0.42760290636861975,246.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
OPC,-0.10992991341569491,0.47096448409576375,173.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
MSN,-0.5135774737638873,0.32230090126968625,32.0,HZ2M01_Basal forebrain,HZ2M01,Basal forebrain,2M
Astro,-0.011769947860414293,0.9245046037977828,38.0,HZ2M01_Hippocampal formation,HZ2M01,Hippocampal formation,2M
Peri,-0.2856922576413691,0.302032603125709,16.0,HZ2M01_Hippocampal formation,HZ2M01,Hippocampal formation,2M
ExN,-0.6675353587212352,0.2574478248275126,32.0,HZ2M01_Hippocampal formation,HZ2M01,Hippocampal formation,2M
MSN,0.3577794884001761,0.45504328783910086,67.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
OPC,0.23111265384513088,0.037428450114154056,283.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
ExN,0.14711546040782042,0.0,25330.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Olig,0.09990239506442913,4.060469571557291e-12,1983.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Endo,0.0777669516535577,0.1744153655591556,551.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
InN,0.07578280099381712,3.8588722712517314e-10,4312.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Micro,0.052426552134406716,0.1167330427480584,854.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Astro,0.04684457605127915,0.0005715556960846937,3190.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
Peri,0.006168993870499086,0.8636588915642303,576.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
SMC,-0.006346879033349026,0.9871753196803261,101.0,HZ2M01_Prefrontal cortex,HZ2M01,Prefrontal cortex,2M
InN,0.18039250921099037,1.6399481215226334e-56,4126.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Peri,0.1627469361676463,8.634367776109256e-14,2022.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
SMC,0.13299035244338842,0.012808218030254045,389.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Astro,0.13114007518197518,2.0288667029771266e-30,3967.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
ExN,0.11011934607160936,1.3649320526534694e-20,5075.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
OPC,0.08612270287932532,0.32150186923975244,411.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Olig,0.05306724810484191,2.5170136724636443e-13,7169.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Micro,0.05149438308156462,0.13905086467683397,974.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
MSN,0.04792776465416677,7.826077288878859e-14,9574.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Endo,0.02308854684464452,0.3392569453999359,1984.0,HZ2M01_Striatum,HZ2M01,Striatum,2M
Endo,0.4564987038192951,0.10868089490912848,14.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Olig,0.1516983824268085,0.004811274903067156,126.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
OPC,0.10632352910589085,0.28785704486167096,16.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Astro,-0.010762920900424754,0.9635331901207165,66.0,HZ2M02_Basal forebrain,HZ2M02,Basal forebrain,2M
Astro,0.4528753950048819,1.0905245829464727e-06,108.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Peri,0.11913547537041916,0.6209155441605922,27.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
ExN,0.04379982603021443,0.31146140489345275,362.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
InN,-0.033402871970569105,0.8364727344684341,108.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Micro,-0.047164517308520795,0.9578606893921022,30.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Olig,-0.1015512187128814,0.881429642512646,18.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Endo,-0.8147402885647822,0.2643877656425485,15.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
MSN,-1.5371131201277914,0.11906095937286287,20.0,HZ2M02_Entorhinal area,HZ2M02,Entorhinal area,2M
Olig,0.07054142269581294,0.022601615409138773,597.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Peri,0.06658618342927891,0.25176617308810845,384.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
InN,0.05399699287194092,0.16918186660829226,575.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
ExN,0.0505231142478822,4.9265647691494815e-21,9482.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Endo,0.048727300915283635,0.3829314608408345,491.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Micro,0.029409803280836512,0.5131688099622278,451.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
Astro,-0.014372270651525453,0.40360400153640785,1700.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
MSN,-0.1456548316946398,0.4405923100825824,160.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
OPC,-0.22691085980202738,0.3039135336185458,75.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
SMC,-0.370720063679676,0.5363939016328234,31.0,HZ2M02_Hippocampal formation,HZ2M02,Hippocampal formation,2M
ExN,0.07053193540078027,1.893070561759304e-81,19706.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Peri,0.06430116990859529,0.18490948811262975,468.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Olig,0.04784349232498909,0.012468354043089791,1171.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
InN,0.04127780845940368,0.001733469132655432,3744.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Astro,0.034656345400091375,0.050511410568792804,1959.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Micro,0.019582327913954048,0.5518766123707463,800.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
MSN,0.0035654241466022687,0.9280983572169097,727.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
Endo,-0.0005807367776122027,0.9839005398842068,595.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
OPC,-0.060771330948264264,0.7109113125840764,154.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
SMC,-0.5656693946431417,0.266382377623817,51.0,HZ2M02_Prefrontal cortex,HZ2M02,Prefrontal cortex,2M
MSN,0.2945912262411175,0.30772848235767924,63.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Peri,0.11642547338128657,0.09699821938371538,155.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
InN,0.11185489119533604,2.0114419999617408e-08,1537.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Astro,0.09449954429825945,0.0012002844944972709,646.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
ExN,0.08525662203450363,9.494052615134455e-16,3447.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
OPC,0.03962336434594259,0.8242598226482936,47.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Endo,0.022564200346528403,0.8693621914332318,59.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Olig,-0.03488252844192369,0.49581534074094835,265.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Micro,-0.08302055499093383,0.5402678672227021,100.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
SMC,-0.1545782532752143,0.7205242456028709,22.0,HZ2M02_Retrosplenial area,HZ2M02,Retrosplenial area,2M
Peri,0.2653935741670345,1.2682109189468391e-15,870.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Olig,0.18332484243722047,3.6850352486310042e-65,2887.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
ExN,0.17483719860612762,1.0270989721048404e-16,1463.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Astro,0.1596794938963775,5.188709499023485e-34,2679.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Endo,0.15210357907542918,0.0011332352688082216,626.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
SMC,0.1455754872595967,0.21008556152551194,116.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
InN,0.14522306799420343,9.685882248475538e-11,1251.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
OPC,0.04856671105897122,0.24257463638424093,447.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
MSN,0.04520810695672676,0.025354126203302883,1575.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
Micro,-0.08710265690243353,0.2802723275743102,260.0,HZ2M02_Striatum,HZ2M02,Striatum,2M
InN,0.250251356936307,1.93092507275778e-123,4161.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Endo,0.19212224960173682,0.00021620964800956019,643.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
OPC,0.18867040276642882,0.0029207225505531453,517.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Peri,0.18267666472784808,1.4284126097415364e-20,2106.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
MSN,0.17429006281318135,0.554144910035437,86.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
ExN,0.16418275901543777,8.694149307426005e-164,9891.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Olig,0.0856420311175021,3.004198407010208e-25,4672.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Astro,0.08041228427776151,4.601272920692374e-07,2451.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
SMC,0.03834275099165662,0.8899298837327767,35.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
Micro,0.013417599150925308,0.822565509623334,241.0,HZ2M02_Thalamus,HZ2M02,Thalamus,2M
SMC,0.1585973795861163,0.3889127278328226,56.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
ExN,0.12333423351002884,4.069213848315294e-11,1933.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
InN,0.08641314896628914,3.762867406244223e-06,1923.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Peri,0.07635016719044421,0.0010779990327587363,1320.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Endo,0.07630574172187324,0.38295494292117993,289.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Olig,0.06465899134876225,1.0309357016512531e-08,2824.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Astro,0.028734476059375666,0.10760608963874815,1595.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
Micro,-0.03443362303161367,0.6895164217417542,219.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
OPC,-0.07977046805326996,0.6061421914972369,163.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
MSN,-0.21577497999748144,0.3796499651479124,38.0,HZ2M03_Basal forebrain,HZ2M03,Basal forebrain,2M
ExN,0.5417330986020399,0.19247336635839185,19.0,HZ2M03_Hippocampal formation,HZ2M03,Hippocampal formation,2M
Astro,0.21995108200470087,0.07957734863673109,46.0,HZ2M03_Hippocampal formation,HZ2M03,Hippocampal formation,2M
Peri,0.13845648829563106,0.5738392361140837,18.0,HZ2M03_Hippocampal formation,HZ2M03,Hippocampal formation,2M
SMC,0.9778077164995832,0.010891053404617917,45.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
OPC,0.3520130470479145,0.01253532655912921,161.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
ExN,0.22058483028123957,0.0,20005.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
InN,0.10687801907426107,6.434502488223088e-22,4351.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Micro,0.09993802072566081,0.015590027236520013,529.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Astro,0.09853493824134435,2.8508820829836254e-11,2610.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Peri,0.09416589760307248,0.04607846939336597,395.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Olig,0.08950411514852864,9.45424284169664e-10,1682.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
Endo,0.01514273051161817,0.8212472658767093,350.0,HZ2M03_Prefrontal cortex,HZ2M03,Prefrontal cortex,2M
OPC,0.17607985143891314,0.08131631948374762,328.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
SMC,0.15081440476044514,0.0036988947462619215,417.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
InN,0.13848528211565722,3.1772265000091262e-37,4489.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Peri,0.11260582221246153,2.4734597409916453e-08,2114.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Endo,0.07839371797538916,0.0015975441284960677,1877.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Astro,0.0609890384167091,4.2197207468782365e-07,3606.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
ExN,0.059845421609696414,4.865338852681184e-09,5792.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Olig,0.05670304379945065,2.1120640698078323e-13,6361.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
MSN,0.04513961914484138,5.193333642902592e-11,8592.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
Micro,-0.05253191674927306,0.16590054934770337,800.0,HZ2M03_Striatum,HZ2M03,Striatum,2M
MSN,0.37211098510071355,0.4306322255990851,18.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
InN,0.1839100012361211,0.07132519141728014,106.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Astro,0.050193297928653895,0.4887502993696691,87.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
ExN,0.0040103194259449556,0.8605371940299972,455.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Olig,-0.062267428422741695,0.9991265605840645,17.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Micro,-0.41060494101921763,0.5146002414534588,13.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Peri,-0.5116107980458177,0.23070979761779276,11.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
Endo,-0.5790624323426924,0.22377909544586227,20.0,HZ2M04_Entorhinal area,HZ2M04,Entorhinal area,2M
SMC,0.26000598979277084,0.15787292966241584,104.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
InN,0.16007014927240104,5.0565021513910094e-05,680.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Olig,0.14082517363476965,3.591977288929224e-08,884.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Endo,0.09398531015043445,0.021831743589327584,741.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Peri,0.0671051038837882,0.06888404842508847,723.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
ExN,0.06557438806950525,2.4725857986667847e-24,7711.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Astro,0.029978483221471158,0.009875329164900498,3000.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Micro,-0.0317018840957123,0.4417389158715863,656.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
MSN,-0.054239672758427664,0.6861751736791626,249.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
OPC,-0.30536808117470715,0.033063110531678014,127.0,HZ2M04_Hippocampal formation,HZ2M04,Hippocampal formation,2M
Endo,0.12248229190796353,0.015082805945570108,585.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
OPC,0.1057789785947661,0.25769661565652136,253.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Peri,0.06992737141187866,0.04506693187555392,647.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
InN,0.06787458433938165,1.708482118885133e-06,3421.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
ExN,0.06485791391564022,7.690189102223001e-59,18115.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
MSN,0.05510267895267597,0.4797400110667953,521.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Astro,0.052926182681215204,6.676099996112297e-05,2763.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Olig,0.03794221709170138,0.08034768162719769,1012.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Micro,0.034441046444575636,0.34681607812079873,655.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
SMC,-0.011383236413220765,0.9674951182218764,147.0,HZ2M04_Prefrontal cortex,HZ2M04,Prefrontal cortex,2M
Olig,0.18582811394239174,3.7976358559771783e-06,386.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Micro,0.16525045559853346,0.02349832023930624,194.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
InN,0.1584286113284334,4.880649314417201e-14,1558.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
ExN,0.1382302990520012,5.243907789978854e-35,3628.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Astro,0.10908436724106642,7.491192770177358e-05,761.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Peri,0.09359372740373458,0.14017332110551095,217.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
MSN,0.08877360933258265,0.7193455037671004,72.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
OPC,0.06470899795069243,0.4266399910855633,175.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
SMC,0.06344614417254667,0.5907957664601102,60.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
Endo,0.03519269884557771,0.8000395787945177,63.0,HZ2M04_Retrosplenial area,HZ2M04,Retrosplenial area,2M
InN,0.21480876185706588,1.3069752519775552e-17,975.0,HZ2M04_Striatum,HZ2M04,Striatum,2M
